cod,mpio_name,ADO|EU/LWAL+DNO,CR+PC/LWAL+DUL,CR/LINF+DNO,CR/LINF+DUL,CR/LWAL+DUL,MATO/LN,MCF/LWAL+DNO,MCF/LWAL+DUL,MR/LWAL+DUL,MUR+ST/LWAL+DNO,MUR/LWAL+DNO,UNK,W+WO/LN+DNO,CR/LINF+DUH,CR/LWAL+DUH,MCF/LWAL+DUH,MR/LWAL+DUH,CR/LINF+DUM,CR/LWAL+DUM,MCF/LWAL+DUM,MR/LWAL+DUM
54206,Convencion,647,5,0,0,0,0,82,0,0,62,1223,396,21,0,0,0,0,0,0,0,0
54223,Cucutilla,176,2,0,0,0,0,19,0,0,10,211,90,1,0,0,0,0,0,0,0,0
54239,Durania,248,16,0,0,1,0,24,0,0,12,289,91,4,0,0,0,0,0,0,0,0
54245,El Carmen,502,2,0,0,0,0,43,0,0,37,693,201,17,0,0,0,0,0,0,0,0
54250,El Tarra,115,1,0,0,0,0,69,0,0,65,1141,305,334,0,0,0,0,0,0,0,0
54261,El Zulia,111,12,0,0,2,0,217,0,0,125,2955,292,157,0,0,0,0,0,0,0,0
54313,Gramalote,4,7,0,0,33,0,105,0,0,10,314,143,5,0,0,0,0,0,0,0,0
54344,Hacari,110,1,0,0,0,0,17,0,0,10,223,27,5,0,0,0,0,0,0,0,0
54347,Herran,45,5,0,0,0,0,8,0,0,5,124,10,14,0,0,0,0,0,0,0,0
54377,Labateca,51,0,0,0,1,0,19,0,0,8,221,34,0,0,0,0,0,0,0,0,0
54385,La Esperanza,5,2,0,0,0,0,50,0,0,43,813,126,52,0,0,0,0,0,0,0,0
54398,La Playa,171,0,0,0,0,0,10,0,0,6,149,65,1,0,0,0,0,0,0,0,0
54405,Los Patios,19,85,826,0,0,0,1674,0,0,82,11417,2801,276,206,345,3247,0,0,0,0,0
54418,Lourdes,105,1,0,0,0,0,22,0,0,14,300,96,5,0,0,0,0,0,0,0,0
54480,Mutiscua,69,0,0,0,0,0,10,0,0,6,150,21,0,0,0,0,0,0,0,0,0
54498,Ocana,745,16,2011,0,0,6,1609,0,0,241,12692,2206,281,502,45,3592,0,0,0,0,0
54518,Pamplona,442,16,868,0,0,0,665,0,0,25,4671,895,17,216,42,1327,0,0,0,0,0
54520,Pamplonita,36,3,0,0,1,0,21,0,0,10,267,53,1,0,0,0,0,0,0,0,0
54553,Puerto Santander,1,0,0,0,0,10,81,0,0,60,1220,100,65,0,0,0,0,0,0,0,0
54599,Ragonvalia,100,10,0,0,1,0,32,0,0,18,438,70,5,0,0,0,0,0,0,0,0
54660,Salazar,363,3,0,0,1,0,50,0,0,35,705,247,18,0,0,0,0,0,0,0,0
54670,San Calixto,136,0,0,0,0,0,20,0,0,17,316,49,1,0,0,0,0,0,0,0,0
54673,San Cayetano,204,0,0,0,0,1,76,0,0,49,1110,268,48,0,0,0,0,0,0,0,0
54680,Santiago,61,3,0,0,0,0,19,0,0,14,313,49,2,0,0,0,0,0,0,0,0
54720,Sardinata,107,21,0,0,2,0,137,0,0,97,2015,258,48,0,0,0,0,0,0,0,0
54743,Silos,167,1,0,0,0,0,23,0,0,16,338,83,1,0,0,0,0,0,0,0,0
54800,Teorama,177,0,0,0,0,0,23,0,0,24,393,72,8,0,0,0,0,0,0,0,0
54810,Tibu,43,17,0,0,0,4,0,0,0,20,81,610,1260,0,0,0,0,0,0,0,0
54820,Toledo,214,3,0,0,1,0,79,0,0,46,1052,157,12,0,0,0,0,0,0,0,0
54871,Villa Caro,243,0,0,0,1,0,18,0,0,11,257,113,1,0,0,0,0,0,0,0,0
54874,Villa del Rosario,168,67,899,0,0,4,1759,0,0,182,12317,4188,509,224,597,3491,0,0,0,0,0
63001,Armenia,424,811,2886,0,0,551,7227,0,0,257,31050,5579,1325,540,4036,9412,300,0,0,0,0
63111,Buenavista,3,3,0,0,1,2,27,0,0,12,317,27,6,0,0,0,0,0,0,0,0
63130,Calarca,123,169,708,0,0,221,1383,0,0,84,8598,1072,332,177,747,2436,0,0,0,0,0
63190,Circasia,93,55,0,0,0,40,0,0,0,14,63,419,171,0,0,0,0,0,0,0,0
63212,Cordoba,21,2,0,0,1,2,57,0,0,32,711,42,12,0,0,0,0,0,0,0,0
63272,Filandia,32,45,0,0,31,8,165,0,0,55,1263,117,26,0,0,0,0,0,0,0,0
63302,Genova,190,4,0,0,11,1,65,0,0,30,598,72,3,0,0,0,0,0,0,0,0
63401,La Tebaida,18,25,0,0,0,85,0,0,0,3,13,416,141,0,0,0,0,0,0,0,0
63470,Montenegro,180,20,0,0,0,170,0,0,0,20,81,391,273,0,0,0,0,0,0,0,0
63548,Pijao,106,1,0,0,1,1,33,0,0,18,409,40,5,0,0,0,0,0,0,0,0
63594,Quimbaya,147,17,0,0,0,25,0,0,0,14,54,364,63,0,0,0,0,0,0,0,0
63690,Salento,114,19,0,0,5,36,66,0,0,32,723,85,64,0,0,0,0,0,0,0,0
66001,Pereira,765,765,6121,0,0,687,8678,0,0,461,37334,9520,2067,1148,6424,11175,579,0,0,0,0
66045,Apia,248,145,0,0,37,0,134,0,0,29,604,132,4,0,0,0,0,0,0,0,0
66075,Balboa,51,9,0,0,1,3,25,0,0,17,307,31,16,0,0,0,0,0,0,0,0
66088,Belen de Umbria,249,10,0,0,40,6,249,0,0,87,2062,348,13,0,0,0,0,0,0,0,0
66170,Dosquebradas,137,167,3206,0,0,77,4696,0,0,125,19929,4042,280,601,2540,6027,295,0,0,0,0
66318,Guatica,280,3,0,0,4,2,66,0,0,37,804,103,9,0,0,0,0,0,0,0,0
66383,La Celia,75,10,0,0,12,0,58,0,0,22,429,57,40,0,0,0,0,0,0,0,0
66400,La Virginia,16,56,0,0,0,9,0,0,0,2,9,522,30,0,0,0,0,0,0,0,0
66440,Marsella,298,16,0,0,70,15,267,0,0,66,1387,157,56,0,0,0,0,0,0,0,0
66456,Mistrato,130,21,0,0,3,2,63,0,0,44,859,199,47,0,0,0,0,0,0,0,0
66572,Pueblo Rico,37,9,0,0,42,20,140,0,0,31,600,178,96,0,0,0,0,0,0,0,0
66594,Quinchia,197,16,0,0,10,46,146,0,0,78,1731,359,74,0,0,0,0,0,0,0,0
66682,Santa Rosa de Cabal,577,73,1091,0,0,90,1137,0,0,59,6413,1305,219,272,957,1801,0,0,0,0,0
66687,Santuario,383,20,0,0,5,0,84,0,0,55,1007,134,11,0,0,0,0,0,0,0,0
68001,Bucaramanga,508,638,9408,0,0,3,4198,0,0,204,18381,2653,522,1763,2104,5588,645,0,0,0,0
68013,Aguada,23,0,0,0,0,0,4,0,0,1,49,18,0,0,0,0,0,0,0,0,0
68020,Albania,21,4,0,0,0,0,8,0,0,4,92,33,10,0,0,0,0,0,0,0,0
68051,Aratoca,53,3,0,0,0,0,26,0,0,18,366,25,4,0,0,0,0,0,0,0,0
68077,Barbosa,4,17,0,0,0,0,0,0,0,5,22,778,48,0,0,0,0,0,0,0,0
68079,Barichara,475,3,0,0,1,0,29,0,0,12,342,322,1,0,0,0,0,0,0,0,0
68081,Barrancabermeja,51,145,2533,0,0,6,3066,0,0,473,24094,4352,2913,0,0,0,0,474,487,6771,182
68092,Betulia,150,36,0,0,1,0,26,0,0,17,353,199,97,0,0,0,0,0,0,0,0
68101,Bolivar,79,12,0,0,0,0,22,0,0,13,295,93,9,0,0,0,0,0,0,0,0
68121,Cabrera,37,0,0,0,0,0,3,0,0,1,35,8,0,0,0,0,0,0,0,0,0
68132,California,63,1,0,0,0,0,11,0,0,4,128,13,0,0,0,0,0,0,0,0,0
68147,Capitanejo,156,3,0,0,0,0,36,0,0,19,503,101,0,0,0,0,0,0,0,0,0
68152,Carcasi,103,2,0,0,0,0,5,0,0,2,86,52,3,0,0,0,0,0,0,0,0
68160,Cepita,52,0,0,0,0,0,4,0,0,1,44,17,0,0,0,0,0,0,0,0,0
68162,Cerrito,37,4,0,0,0,0,31,0,0,20,438,49,3,0,0,0,0,0,0,0,0
68167,Charala,288,4,0,0,2,0,111,0,0,53,1387,263,3,0,0,0,0,0,0,0,0
68169,Charta,6,0,0,0,0,0,15,0,0,7,190,76,0,0,0,0,0,0,0,0,0
68176,Chima,20,0,0,0,0,0,12,0,0,5,157,34,0,0,0,0,0,0,0,0,0
68179,Chipata,3,1,0,0,14,0,41,0,0,4,93,45,1,0,0,0,0,0,0,0,0
68190,Cimitarra,3,11,0,0,7,1,218,0,0,141,2994,1127,439,0,0,0,0,0,0,0,0
68207,Concepcion,142,3,0,0,0,0,36,0,0,18,479,112,0,0,0,0,0,0,0,0,0
68209,Confines,8,2,0,0,0,0,8,0,0,4,117,24,0,0,0,0,0,0,0,0,0
68211,Contratacion,480,1,0,0,1,0,24,0,0,11,287,147,0,0,0,0,0,0,0,0,0
68217,Coromoro,26,0,0,0,1,0,21,0,0,8,223,65,1,0,0,0,0,0,0,0,0
68229,Curiti,152,2,0,0,2,0,63,0,0,32,792,163,3,0,0,0,0,0,0,0,0
68235,El Carmen de Chucuri,1,1,0,0,0,0,29,0,0,19,422,18,22,0,0,0,0,0,0,0,0
68245,El Guacamayo,23,0,0,0,0,0,10,0,0,7,141,43,1,0,0,0,0,0,0,0,0
68250,El Penon,26,0,0,0,0,0,10,0,0,10,193,130,32,0,0,0,0,0,0,0,0
68255,El Playon,12,2,0,0,0,0,78,0,0,67,1265,210,240,0,0,0,0,0,0,0,0
68264,Encino,5,0,0,0,0,0,5,0,0,4,94,20,0,0,0,0,0,0,0,0,0
68266,Enciso,45,0,0,0,0,0,13,0,0,7,173,33,0,0,0,0,0,0,0,0,0
68271,Florian,2,0,0,0,1,0,23,0,0,16,317,172,17,0,0,0,0,0,0,0,0
68276,Floridablanca,44,860,8569,0,0,1,3425,0,0,100,14851,2213,599,1605,1212,4526,572,0,0,0,0
68296,Galan,25,0,0,0,0,0,3,0,0,0,17,12,0,0,0,0,0,0,0,0,0
68298,Gambita,8,0,0,0,0,0,8,0,0,6,119,34,1,0,0,0,0,0,0,0,0
68307,Giron,162,271,3134,0,0,4,1869,0,0,107,12902,1822,306,783,380,3679,0,0,0,0,0
68318,Guaca,121,2,0,0,1,0,22,0,0,10,262,162,0,0,0,0,0,0,0,0,0
68320,Guadalupe,43,2,0,0,0,0,31,0,0,15,372,88,0,0,0,0,0,0,0,0,0
68322,Guapota,35,0,0,0,0,0,7,0,0,4,99,34,1,0,0,0,0,0,0,0,0
68324,Guavata,23,4,0,0,2,0,22,0,0,9,186,67,2,0,0,0,0,0,0,0,0
68327,Guepsa,2,1,0,0,0,1,44,0,0,26,607,87,4,0,0,0,0,0,0,0,0
68344,Hato,44,0,0,0,0,0,7,0,0,4,96,25,0,0,0,0,0,0,0,0,0
68368,Jesus Maria,17,0,0,0,0,0,12,0,0,7,151,44,0,0,0,0,0,0,0,0,0
68370,Jordan,9,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
68377,La Belleza,10,0,0,0,0,0,22,0,0,17,323,74,39,0,0,0,0,0,0,0,0
68385,Landazuri,4,3,0,0,0,0,47,0,0,35,717,167,61,0,0,0,0,0,0,0,0
68397,La Paz,26,1,0,0,0,0,17,0,0,8,231,65,4,0,0,0,0,0,0,0,0
68406,Lebrija,37,9,0,0,0,1,0,0,0,1,7,487,48,0,0,0,0,0,0,0,0
68418,Los Santos,97,1,0,0,0,0,21,0,0,8,222,45,0,0,0,0,0,0,0,0,0
68425,Macaravita,27,0,0,0,0,0,4,0,0,1,49,12,0,0,0,0,0,0,0,0,0
68432,Malaga,83,15,0,0,5,0,239,0,0,108,2979,406,0,0,0,0,0,0,0,0,0
68444,Matanza,70,4,0,0,0,0,12,0,0,5,138,43,0,0,0,0,0,0,0,0,0
68464,Mogotes,252,2,0,0,2,0,49,0,0,30,688,175,2,0,0,0,0,0,0,0,0
68468,Molagavita,90,4,0,0,3,0,11,0,0,3,65,38,0,0,0,0,0,0,0,0,0
68498,Ocamonte,20,4,0,0,0,0,12,0,0,6,160,40,0,0,0,0,0,0,0,0,0
68500,Oiba,54,3,0,0,0,0,74,0,0,35,948,145,10,0,0,0,0,0,0,0,0
68502,Onzaga,148,3,0,0,1,0,14,0,0,8,186,173,0,0,0,0,0,0,0,0,0
68522,Palmar,47,0,0,0,0,0,5,0,0,3,82,39,0,0,0,0,0,0,0,0,0
68524,Palmas del Socorro,2,0,0,0,0,0,9,0,0,5,132,24,1,0,0,0,0,0,0,0,0
68533,Paramo,27,5,0,0,0,0,17,0,0,9,241,29,1,0,0,0,0,0,0,0,0
68547,Piedecuesta,381,755,2062,0,0,0,1870,0,0,79,12805,3306,55,516,350,3656,0,0,0,0,0
68549,Pinchote,17,0,0,0,0,0,17,0,0,9,245,66,0,0,0,0,0,0,0,0,0
68572,Puente Nacional,23,6,0,0,4,0,98,0,0,45,1178,257,5,0,0,0,0,0,0,0,0
68573,Puerto Parra,2,0,0,0,0,1,54,0,0,47,883,311,255,0,0,0,0,0,0,0,0
68575,Puerto Wilches,23,25,0,0,0,79,0,0,0,92,366,1702,1198,0,0,0,0,0,0,0,0
68615,Rionegro,127,3,0,0,1,0,131,0,0,87,1864,251,201,0,0,0,0,0,0,0,0
68655,Sabana de Torres,10,32,0,0,0,2,0,0,0,18,71,2298,815,0,0,0,0,0,0,0,0
68669,San Andres,359,4,0,0,0,0,36,0,0,17,446,147,0,0,0,0,0,0,0,0,0
68673,San Benito,5,0,0,0,0,1,6,0,0,6,107,28,5,0,0,0,0,0,0,0,0
68679,San Gil,417,79,1301,0,0,0,748,0,0,23,5029,1121,29,327,171,1435,0,0,0,0,0
68682,San Joaquin,70,0,0,0,0,0,11,0,0,6,153,84,0,0,0,0,0,0,0,0,0
68684,San Jose de Miranda,60,7,0,0,1,0,16,0,0,6,194,44,0,0,0,0,0,0,0,0,0
68686,San Miguel,26,1,0,0,0,0,10,0,0,6,131,22,0,0,0,0,0,0,0,0,0
68689,San Vicente de Chucuri,160,268,0,0,5,2,181,0,0,129,2568,631,377,0,0,0,0,0,0,0,0
68705,Santa Barbara,32,0,0,0,1,0,6,0,0,0,35,12,0,0,0,0,0,0,0,0,0
68720,Santa Helena del Opon,69,3,0,0,0,0,13,0,0,8,192,76,44,0,0,0,0,0,0,0,0
68745,Simacota,125,2,0,0,0,0,31,0,0,15,413,92,23,0,0,0,0,0,0,0,0
68755,Socorro,252,45,0,0,0,0,0,0,0,1,3,753,3,0,0,0,0,0,0,0,0
68770,Suaita,121,10,0,0,2,1,48,0,0,23,576,206,15,0,0,0,0,0,0,0,0
68773,Sucre,81,2,0,0,0,0,17,0,0,12,218,73,0,0,0,0,0,0,0,0,0
68780,Surata,62,0,0,0,0,0,13,0,0,9,193,61,3,0,0,0,0,0,0,0,0
68820,Tona,11,1,0,0,0,0,15,0,0,6,188,53,0,0,0,0,0,0,0,0,0
68855,Valle de San Jose,57,4,0,0,1,0,39,0,0,15,444,51,0,0,0,0,0,0,0,0,0
68861,Velez,55,9,0,0,92,1,361,0,0,86,1968,372,53,0,0,0,0,0,0,0,0
68867,Vetas,39,1,0,0,0,0,9,0,0,7,122,28,1,0,0,0,0,0,0,0,0
68872,Villanueva,451,2,0,0,0,0,53,0,0,24,652,185,1,0,0,0,0,0,0,0,0
68895,Zapatoca,993,6,0,0,9,0,75,0,0,23,681,498,1,0,0,0,0,0,0,0,0
70001,Sincelejo,1770,162,4474,0,0,550,3591,0,0,847,28695,5327,2201,0,0,0,0,840,2247,7751,311
70110,Buenavista,130,2,0,0,17,81,110,0,0,104,1309,198,205,0,0,0,0,0,0,0,0
70124,Caimito,508,2,0,0,1,1,65,0,0,117,1339,124,81,0,0,0,0,0,0,0,0
70204,Coloso,32,3,0,0,1,16,16,0,0,29,297,82,631,0,0,0,0,0,0,0,0
70215,Corozal,303,296,611,0,0,352,528,0,0,220,8991,1217,463,0,0,0,0,154,154,2262,0
70221,Covenas,51,22,0,0,12,19,166,0,0,100,2020,364,155,0,0,0,0,0,0,0,0
70230,Chalan,184,4,0,0,0,0,14,0,0,31,298,67,205,0,0,0,0,0,0,0,0
70233,El Roble,673,0,0,0,0,16,68,0,0,88,1264,299,48,0,0,0,0,0,0,0,0
70235,Galeras,239,13,0,0,3,73,146,0,0,196,2594,378,146,0,0,0,0,0,0,0,0
70265,Guaranda,6,4,0,0,1,3,75,0,0,109,1409,275,182,0,0,0,0,0,0,0,0
70400,La Union,304,3,0,0,6,2,55,0,0,77,865,68,14,0,0,0,0,0,0,0,0
70418,Los Palmitos,143,3,0,0,3,55,209,0,0,205,3410,355,116,0,0,0,0,0,0,0,0
70429,Majagual,103,15,0,0,2,38,119,0,0,230,2434,415,458,0,0,0,0,0,0,0,0
70473,Morroa,115,6,0,0,5,87,144,0,0,123,2143,284,152,0,0,0,0,0,0,0,0
70508,Ovejas,639,7,0,0,6,26,207,0,0,199,3296,549,147,0,0,0,0,0,0,0,0
70523,Palmito,219,1,0,0,8,50,44,0,0,41,479,79,63,0,0,0,0,0,0,0,0
70670,Sampues,545,4,0,0,0,302,0,0,0,125,500,549,423,0,0,0,0,0,0,0,0
70678,San Benito Abad,322,3,0,0,0,162,165,0,0,250,3204,703,370,0,0,0,0,0,0,0,0
70702,San Juan de Betulia,164,3,0,0,0,69,106,0,0,92,1687,118,108,0,0,0,0,0,0,0,0
70708,San Marcos,905,11,139,0,0,77,270,0,0,353,6105,1038,180,0,0,0,0,33,135,1368,0
70713,San Onofre,940,36,68,0,0,251,215,0,0,237,4959,1628,840,0,0,0,0,16,40,1166,0
70717,San Pedro,74,4,0,0,3,142,175,0,0,184,2887,316,335,0,0,0,0,0,0,0,0
70742,San Luis de Since,476,1,0,0,0,603,0,0,0,64,254,495,1257,0,0,0,0,0,0,0,0
70771,Sucre,423,47,0,0,4,36,85,0,0,177,1735,283,474,0,0,0,0,0,0,0,0
70820,Santiago de Tolu,446,25,0,0,0,58,0,0,0,93,370,1034,455,0,0,0,0,0,0,0,0
70823,Tolu Viejo,33,12,0,0,31,86,177,0,0,109,1709,477,716,0,0,0,0,0,0,0,0
73001,Ibague,313,313,14900,0,0,121,9951,0,0,848,45547,8268,716,2795,2822,13848,1065,0,0,0,0
73024,Alpujarra,293,1,0,0,0,2,26,0,0,16,352,246,3,0,0,0,0,0,0,0,0
73026,Alvarado,15,3,0,0,0,0,45,0,0,35,707,142,3,0,0,0,0,0,0,0,0
73030,Ambalema,172,9,0,0,2,4,61,0,0,47,925,337,15,0,0,0,0,0,0,0,0
73043,Anzoategui,23,1,0,0,0,0,21,0,0,19,318,94,84,0,0,0,0,0,0,0,0
73055,Armero,111,30,0,0,29,23,191,0,0,111,2053,599,66,0,0,0,0,0,0,0,0
73067,Ataco,283,6,0,0,4,1,79,0,0,72,1229,429,32,0,0,0,0,0,0,0,0
73124,Cajamarca,42,10,0,0,2,4,138,0,0,76,1825,126,14,0,0,0,0,0,0,0,0
73148,Carmen de Apicala,36,21,0,0,12,1,124,0,0,61,1428,1139,20,0,0,0,0,0,0,0,0
73152,Casabianca,6,5,0,0,14,1,52,0,0,18,305,97,104,0,0,0,0,0,0,0,0
73168,Chaparral,582,52,0,0,0,7,0,0,0,24,98,1112,49,0,0,0,0,0,0,0,0
73200,Coello,106,2,0,0,0,5,44,0,0,35,698,246,22,0,0,0,0,0,0,0,0
73217,Coyaima,251,7,0,0,1,11,66,0,0,61,1032,519,38,0,0,0,0,0,0,0,0
73226,Cunday,178,10,0,0,2,0,48,0,0,37,694,256,15,0,0,0,0,0,0,0,0
73236,Dolores,127,4,0,0,2,0,34,0,0,25,480,70,1,0,0,0,0,0,0,0,0
73268,Espinal,76,37,434,0,0,10,1173,0,0,165,9100,1775,37,110,88,2586,0,0,0,0,0
73270,Falan,2,0,0,0,2,4,28,0,0,16,347,68,24,0,0,0,0,0,0,0,0
73275,Flandes,200,23,0,0,0,20,0,0,0,4,14,6346,44,0,0,0,0,0,0,0,0
73283,Fresno,6,7,0,0,25,3,232,0,0,121,2486,149,163,0,0,0,0,0,0,0,0
73319,Guamo,212,10,0,0,4,9,259,0,0,195,3935,814,38,0,0,0,0,0,0,0,0
73347,Herveo,4,1,0,0,1,18,42,0,0,43,632,234,112,0,0,0,0,0,0,0,0
73349,Honda,7,12,0,0,0,2,0,0,0,8,33,1346,54,0,0,0,0,0,0,0,0
73352,Icononzo,95,8,0,0,1,1,53,0,0,35,735,121,12,0,0,0,0,0,0,0,0
73408,Lerida,88,351,0,0,15,46,236,0,0,163,3206,752,110,0,0,0,0,0,0,0,0
73411,Libano,45,15,0,0,0,11,0,0,0,27,110,900,291,0,0,0,0,0,0,0,0
73443,Mariquita,4,10,0,0,0,2,0,0,0,3,9,1230,75,0,0,0,0,0,0,0,0
73449,Melgar,21,61,0,0,0,5,0,0,0,5,23,1966,38,0,0,0,0,0,0,0,0
73461,Murillo,1,45,0,0,3,0,23,0,0,14,249,122,80,0,0,0,0,0,0,0,0
73483,Natagaima,590,2,0,0,2,5,80,0,0,64,1221,363,19,0,0,0,0,0,0,0,0
73504,Ortega,254,74,0,0,3,3,89,0,0,71,1322,413,16,0,0,0,0,0,0,0,0
73520,Palocabildo,0,56,0,0,27,3,97,0,0,25,497,112,96,0,0,0,0,0,0,0,0
73547,Piedras,129,16,0,0,0,1,48,0,0,36,741,197,5,0,0,0,0,0,0,0,0
73555,Planadas,103,13,0,0,5,2,104,0,0,89,1548,398,324,0,0,0,0,0,0,0,0
73563,Prado,54,1,0,0,0,1,58,0,0,45,889,253,22,0,0,0,0,0,0,0,0
73585,Purificacion,268,8,0,0,5,8,226,0,0,166,3388,730,37,0,0,0,0,0,0,0,0
73616,Rioblanco,84,6,0,0,1,0,75,0,0,63,1159,290,99,0,0,0,0,0,0,0,0
73622,Roncesvalles,11,3,0,0,0,0,12,0,0,24,229,69,135,0,0,0,0,0,0,0,0
73624,Rovira,476,61,0,0,3,4,139,0,0,111,2109,480,35,0,0,0,0,0,0,0,0
73671,Saldana,52,8,0,0,1,3,122,0,0,93,1883,305,12,0,0,0,0,0,0,0,0
73675,San Antonio,213,23,0,0,0,1,58,0,0,60,1017,275,18,0,0,0,0,0,0,0,0
73678,San Luis,58,5,0,0,0,3,92,0,0,81,1517,303,10,0,0,0,0,0,0,0,0
73686,Santa Isabel,1,0,0,0,1,0,27,0,0,24,371,115,190,0,0,0,0,0,0,0,0
73770,Suarez,16,1,0,0,0,0,4,0,0,3,70,8,1,0,0,0,0,0,0,0,0
73854,Valle de San Juan,183,0,0,0,0,2,23,0,0,16,354,130,5,0,0,0,0,0,0,0,0
73861,Venadillo,68,6,0,0,1,3,126,0,0,108,2027,253,32,0,0,0,0,0,0,0,0
73870,Villahermosa,19,33,0,0,14,1,69,0,0,35,514,149,229,0,0,0,0,0,0,0,0
73873,Villarrica,85,7,0,0,0,0,30,0,0,29,482,152,23,0,0,0,0,0,0,0,0
76001,Cali,,,,,,,,,,,146248,,,,,,,,,,
76020,Alcala,147,19,0,0,2,129,126,0,0,78,1780,173,153,0,0,0,0,0,0,0,0
76036,Andalucia,117,5,0,0,9,18,294,0,0,158,3859,358,32,0,0,0,0,0,0,0,0
76041,Ansermanuevo,167,5,0,0,3,8,139,0,0,76,1821,240,18,0,0,0,0,0,0,0,0
76054,Argelia,152,1,0,0,1,2,37,0,0,29,489,60,6,0,0,0,0,0,0,0,0
76100,Bolivar,311,5,0,0,3,3,154,0,0,90,2078,504,34,0,0,0,0,0,0,0,0
76109,Buenaventura,87,1014,3495,0,0,19,3890,0,0,620,18396,9812,11188,655,3162,5425,319,0,0,0,0
76111,Guadalajara de Buga,373,83,1329,0,0,8,2528,0,0,85,16335,1929,140,332,809,4668,0,0,0,0,0
76113,Bugalagrande,183,5,0,0,5,43,287,0,0,146,3710,435,96,0,0,0,0,0,0,0,0
76122,Caicedonia,84,5,0,0,0,14,0,0,0,10,40,281,27,0,0,0,0,0,0,0,0
76126,Calima,82,80,0,0,21,5,197,0,0,80,2005,511,116,0,0,0,0,0,0,0,0
76130,Candelaria,35,42,766,0,0,43,1576,0,0,114,11237,994,110,191,96,3210,0,0,0,0,0
76147,Cartago,175,53,707,0,0,45,2651,0,0,100,17765,2527,154,177,691,5072,0,0,0,0,0
76233,Dagua,463,146,0,0,0,8,0,0,0,9,40,1728,453,0,0,0,0,0,0,0,0
76243,El Aguila,223,8,0,0,1,15,36,0,0,29,518,162,29,0,0,0,0,0,0,0,0
76246,El Cairo,484,11,0,0,1,4,20,0,0,18,244,95,15,0,0,0,0,0,0,0,0
76248,El Cerrito,42,268,778,0,0,4,1023,0,0,55,6399,931,40,194,558,1828,0,0,0,0,0
76250,El Dovio,175,0,0,0,1,0,91,0,0,59,1296,135,6,0,0,0,0,0,0,0,0
76275,Florida,102,15,398,0,0,22,948,0,0,64,6549,982,81,100,60,1879,0,0,0,0,0
76306,Ginebra,48,9,0,0,3,2,241,0,0,124,3189,280,59,0,0,0,0,0,0,0,0
76318,Guacari,14,11,0,0,0,8,0,0,0,3,14,288,31,0,0,0,0,0,0,0,0
76364,Jamundi,226,609,1691,0,0,107,2018,0,0,116,13474,4602,328,422,479,3846,0,0,0,0,0
76377,La Cumbre,217,90,0,0,3,9,83,0,0,54,1069,811,89,0,0,0,0,0,0,0,0
76400,La Union,269,5,0,0,0,37,0,0,0,5,18,536,52,0,0,0,0,0,0,0,0
76403,La Victoria,114,9,0,0,128,10,458,0,0,86,2177,421,17,0,0,0,0,0,0,0,0
76497,Obando,133,18,0,0,17,42,185,0,0,85,2012,236,58,0,0,0,0,0,0,0,0
76520,Palmira,327,218,4536,0,0,70,9162,0,0,436,40695,6204,259,850,1015,12374,420,0,0,0,0
76563,Pradera,75,66,184,0,0,23,778,0,0,97,5897,727,54,46,40,1675,0,0,0,0,0
76606,Restrepo,159,27,0,0,4,7,128,0,0,67,1610,201,24,0,0,0,0,0,0,0,0
76616,Riofrio,260,7,0,0,2,13,137,0,0,83,1889,240,47,0,0,0,0,0,0,0,0
76622,Roldanillo,134,14,0,0,0,15,0,0,0,4,14,1015,21,0,0,0,0,0,0,0,0
76670,San Pedro,20,9,0,0,10,5,211,0,0,97,2500,190,25,0,0,0,0,0,0,0,0
76736,Sevilla,404,54,0,0,0,87,0,0,0,52,209,576,160,0,0,0,0,0,0,0,0
76823,Toro,646,4,0,0,6,12,150,0,0,84,1961,365,23,0,0,0,0,0,0,0,0
76828,Trujillo,562,124,0,0,25,11,169,0,0,74,1551,228,57,0,0,0,0,0,0,0,0
76834,Tulua,162,162,6113,0,0,74,4461,0,0,182,19405,2290,321,1145,768,5875,487,0,0,0,0
76845,Ulloa,83,24,0,0,3,23,44,0,0,29,581,112,30,0,0,0,0,0,0,0,0
76863,Versalles,382,20,0,0,4,4,57,0,0,39,707,276,49,0,0,0,0,0,0,0,0
76869,Vijes,93,14,0,0,1,7,127,0,0,72,1735,317,22,0,0,0,0,0,0,0,0
76890,Yotoco,72,4,0,0,3,4,187,0,0,103,2463,258,48,0,0,0,0,0,0,0,0
76892,Yumbo,193,262,1635,0,0,118,1500,0,0,151,11144,1785,687,408,131,3165,0,0,0,0,0
76895,Zarzal,125,15,0,0,0,31,0,0,0,3,13,815,82,0,0,0,0,0,0,0,0
81001,Arauca,16,157,710,0,0,7,519,0,0,164,8723,2802,85,0,0,0,0,177,148,2264,0
81065,Arauquita,19,323,0,0,0,23,0,0,0,31,126,1071,1810,0,0,0,0,0,0,0,0
81220,Cravo Norte,226,21,0,0,0,0,23,0,0,22,374,156,3,0,0,0,0,0,0,0,0
81300,Fortul,4,76,0,0,1,4,101,0,0,91,1618,696,792,0,0,0,0,0,0,0,0
81591,Puerto Rondon,27,100,0,0,1,0,39,0,0,31,592,165,4,0,0,0,0,0,0,0,0
81736,Saravena,11,231,210,0,0,10,626,0,0,227,5782,1816,2145,54,12,1588,0,0,0,0,0
