cod,mpio_name,ADO|EU/LWAL+DNO,CR+PC/LWAL+DUL,CR/LINF+DNO,CR/LINF+DUL,CR/LWAL+DUL,MATO/LN,MCF/LWAL+DNO,MCF/LWAL+DUL,MR/LWAL+DUL,MUR+ST/LWAL+DNO,MUR/LWAL+DNO,UNK,W+WO/LN+DNO,CR/LINF+DUH,CR/LWAL+DUH,MCF/LWAL+DUH,MR/LWAL+DUH,CR/LINF+DUM,CR/LWAL+DUM,MCF/LWAL+DUM,MR/LWAL+DUM
81001,Arauca,53,157,809,0,0,2461,523,0,0,180,8890,2882,207,0,0,0,0,202,151,2296,0
81065,Arauquita,24,335,0,0,0,466,0,0,0,35,139,1178,2521,0,0,0,0,0,0,0,0
81220,Cravo Norte,280,28,0,0,0,38,25,0,0,26,409,199,4,0,0,0,0,0,0,0,0
81300,Fortul,5,79,0,0,0,162,107,0,0,104,1770,774,1111,0,0,0,0,0,0,0,0
81591,Puerto Rondón,41,106,0,0,1,45,41,0,0,35,645,218,25,0,0,0,0,0,0,0,0
81736,Saravena,12,233,279,0,0,811,628,0,0,229,5780,1828,2268,72,12,1587,0,0,0,0,0
81794,Tame,167,137,0,0,0,373,0,0,0,37,146,1637,1173,0,0,0,0,0,0,0,0
85001,Yopal,17,196,3784,0,0,1562,2476,0,0,289,18022,4594,110,944,515,5103,0,0,0,0,0
85010,Aguazul,1,18,0,0,0,115,0,0,0,4,17,748,20,0,0,0,0,0,0,0,0
85015,Chameza,4,1,0,0,0,0,23,0,0,15,346,137,48,0,0,0,0,0,0,0,0
85125,Hato Corozal,240,7,0,0,0,120,79,0,0,81,1341,673,80,0,0,0,0,0,0,0,0
85136,La Salina,0,1,0,0,5,0,19,0,0,5,121,25,1,0,0,0,0,0,0,0,0
85139,Maní,7,15,0,0,3,73,168,0,0,108,2370,611,6,0,0,0,0,0,0,0,0
85162,Monterrey,2,23,0,0,15,49,226,0,0,133,2908,717,38,0,0,0,0,0,0,0,0
85225,Nunchía,57,2,0,0,11,32,65,0,0,37,646,149,19,0,0,0,0,0,0,0,0
85230,Orocué,45,6,0,0,2,120,87,0,0,67,1290,462,13,0,0,0,0,0,0,0,0
85250,Paz de Ariporo,340,35,0,0,0,212,0,0,0,34,135,1290,63,0,0,0,0,0,0,0,0
85263,Pore,53,94,0,0,12,51,105,0,0,75,1275,266,22,0,0,0,0,0,0,0,0
85279,Recetor,1,27,0,0,0,1,6,0,0,5,100,23,24,0,0,0,0,0,0,0,0
85300,Sabanalarga,5,7,0,0,1,2,40,0,0,29,591,161,6,0,0,0,0,0,0,0,0
85315,Sácama,3,2,0,0,0,0,15,0,0,14,246,80,47,0,0,0,0,0,0,0,0
85325,San Luis de Palenque,54,20,0,0,1,13,57,0,0,42,840,134,8,0,0,0,0,0,0,0,0
85400,Támara,133,3,0,0,1,4,19,0,0,19,328,149,20,0,0,0,0,0,0,0,0
85410,Tauramena,5,51,0,0,30,153,291,0,0,137,3111,434,32,0,0,0,0,0,0,0,0
85430,Trinidad,48,10,0,0,7,14,107,0,0,74,1420,292,17,0,0,0,0,0,0,0,0
85440,Villanueva,7,37,0,0,0,124,0,0,0,19,77,946,171,0,0,0,0,0,0,0,0
86001,Mocoa,16,34,0,0,0,29,0,0,0,14,56,936,1013,0,0,0,0,0,0,0,0
86219,Colón,63,1,0,0,5,1,68,0,0,41,841,191,50,0,0,0,0,0,0,0,0
86320,Orito,5,14,0,0,0,30,0,0,0,17,66,1742,2534,0,0,0,0,0,0,0,0
86568,Puerto Asís,13,39,0,0,0,13,0,0,0,27,102,2083,2937,0,0,0,0,0,0,0,0
86569,Puerto Caicedo,8,3,0,0,4,2,82,0,0,58,1127,232,632,0,0,0,0,0,0,0,0
86571,Puerto Guzmán,10,15,0,0,4,54,64,0,0,41,831,428,2388,0,0,0,0,0,0,0,0
86573,Leguízamo,6,31,0,0,12,64,136,0,0,72,1460,339,2315,0,0,0,0,0,0,0,0
86749,Sibundoy,6,30,0,0,3,1,167,0,0,92,2175,194,160,0,0,0,0,0,0,0,0
86755,San Francisco,2,6,0,0,5,1,72,0,0,46,904,261,80,0,0,0,0,0,0,0,0
86757,San Miguel,3,9,0,0,6,2,75,0,0,48,951,319,600,0,0,0,0,0,0,0,0
86760,Santiago,13,4,0,0,0,0,45,0,0,36,718,185,66,0,0,0,0,0,0,0,0
86865,Valle del Guamuez,8,12,0,0,22,7,197,0,0,126,2325,896,1336,0,0,0,0,0,0,0,0
86885,Villagarzón,6,17,0,0,20,8,230,0,0,128,2751,569,1177,0,0,0,0,0,0,0,0
88001,San Andrés,6,414,1146,0,0,3,370,0,0,51,5214,502,796,0,0,0,0,285,215,1373,0
88564,Providencia,3,180,0,0,6,7,53,0,0,20,529,214,438,0,0,0,0,0,0,0,0
91001,Leticia,9,91,0,0,0,65,0,0,0,18,76,452,2901,0,0,0,0,0,0,0,0
91263,El Encanto (ANM),0,7,0,0,0,3,7,0,0,1,53,7,146,0,0,0,0,0,0,0,0
91405,La Chorrera (ANM),1,4,0,0,0,10,4,0,0,1,35,118,259,0,0,0,0,0,0,0,0
91407,La Pedrera (ANM),2,3,0,0,0,11,4,0,0,1,34,90,424,0,0,0,0,0,0,0,0
91430,La Victoria (ANM),0,0,0,0,0,3,0,0,0,0,3,1,18,0,0,0,0,0,0,0,0
91460,Miriti - Paraná (ANM),0,0,0,0,0,8,0,0,0,0,3,0,99,0,0,0,0,0,0,0,0
91530,Puerto Alegría (ANM),0,0,0,0,0,0,0,0,0,0,6,5,94,0,0,0,0,0,0,0,0
91536,Puerto Arica (ANM),0,1,0,0,0,1,0,0,0,0,2,17,110,0,0,0,0,0,0,0,0
91540,Puerto Nariño,0,4,0,0,0,5,8,0,0,8,131,23,936,0,0,0,0,0,0,0,0
91669,Puerto Santander (ANM),0,0,0,0,0,1,0,0,0,0,3,36,139,0,0,0,0,0,0,0,0
91798,Tarapacá (ANM),1,0,0,0,0,2,0,0,0,0,6,40,322,0,0,0,0,0,0,0,0
94001,Inírida,434,15,0,0,17,276,182,0,0,114,2211,695,1213,0,0,0,0,0,0,0,0
94343,Barranco Minas (ANM),6,3,0,0,0,67,1,0,0,1,38,47,518,0,0,0,0,0,0,0,0
94663,Mapiripana (ANM),0,0,0,0,0,7,0,0,0,0,3,23,89,0,0,0,0,0,0,0,0
94883,San Felipe (ANM),19,13,0,0,0,3,0,0,0,0,8,3,98,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),20,2,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),5,1,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),75,0,0,0,0,9,0,0,0,0,4,35,15,0,0,0,0,0,0,0,0
94887,Pana Pana (ANM),36,3,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0
94888,Morichal (ANM),9,0,0,0,0,0,0,0,0,0,2,11,41,0,0,0,0,0,0,0,0
95001,San José del Guaviare,9,161,0,0,0,306,0,0,0,25,106,2319,2396,0,0,0,0,0,0,0,0
95015,Calamar,1,9,0,0,7,21,34,0,0,10,216,302,1054,0,0,0,0,0,0,0,0
95025,El Retorno,8,20,0,0,1,13,51,0,0,33,717,481,1435,0,0,0,0,0,0,0,0
95200,Miraflores,1,5,0,0,0,11,6,0,0,3,83,247,1040,0,0,0,0,0,0,0,0
97001,Mitú,25,12,0,0,13,86,76,0,0,38,675,190,1954,0,0,0,0,0,0,0,0
97161,Caruru,0,2,0,0,0,0,4,0,0,1,32,12,260,0,0,0,0,0,0,0,0
97511,Pacoa (ANM),0,1,0,0,0,63,0,0,0,0,5,13,148,0,0,0,0,0,0,0,0
97666,Taraira,0,0,0,0,0,11,2,0,0,0,14,6,205,0,0,0,0,0,0,0,0
97777,Papunaua (ANM),0,0,0,0,0,0,0,0,0,0,1,16,81,0,0,0,0,0,0,0,0
97889,Yavaraté (ANM),8,0,0,0,0,0,0,0,0,0,4,0,72,0,0,0,0,0,0,0,0
99001,Puerto Carreño,17,13,0,0,37,329,268,0,0,143,2755,802,166,0,0,0,0,0,0,0,0
99524,La Primavera,58,16,0,0,4,134,74,0,0,88,1170,541,239,0,0,0,0,0,0,0,0
99624,Santa Rosalía,33,1,0,0,0,55,35,0,0,39,609,145,80,0,0,0,0,0,0,0,0
99773,Cumaribo,140,39,0,0,1,289,33,0,0,23,424,479,1861,0,0,0,0,0,0,0,0
