cod,mpio_name,ADO|EU/LWAL+DNO/H:1,ADO|EU/LWAL+DNO/H:2,CR+PC/LWAL+DUL/H:1,CR+PC/LWAL+DUL/H:2,CR/LFINF+DUL/H:3,CR/LFINF+DUL/H:4,CR/LFINF+DUL/H:5,"CR/LFINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,W+WO/LN+DNO/H:2,CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,CR/LFINF+DUH/H:3,CR/LFINF+DUH/H:4,CR/LFINF+DUH/H:5,"CR/LFINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LFINF+DUM/H:3,CR/LFINF+DUM/H:4,CR/LFINF+DUM/H:5,"CR/LFINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10","CR/LWAL+DUL/H:6,10"
5212,Copacabana,581,249,29,12,0,660,660,566,0,0,0,315,113,22,0,0,9,4,2184,778,156,177,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,106,15,5,2,42,42,36,620,221,44,3,3,41,41,35,0,0
5234,Dabeiba,49,18,10,4,0,0,0,0,2,1,7,86,37,0,0,0,67,30,1324,556,0,268,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,Don Matias,31,12,4,2,0,0,0,0,20,10,0,128,53,0,0,0,33,17,975,417,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,Ebejico,131,54,0,0,0,0,0,0,2,1,0,29,12,0,0,0,14,7,356,152,0,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,El Bagre,9,1,12,4,109,45,27,0,7,2,350,676,291,0,0,0,127,37,4365,1781,0,2588,1208,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,Entrerrios,45,19,1,1,0,0,0,0,2,1,0,46,20,0,0,0,19,9,536,228,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,Envigado,46,19,38,16,0,1552,1552,1330,0,0,0,833,304,56,0,0,7,2,5287,1883,377,799,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,291,249,121,36,12,338,338,289,1484,530,106,22,22,97,97,83,0,0
5282,Fredonia,284,115,8,4,0,0,0,0,2,1,3,73,31,0,0,0,33,16,906,385,0,246,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,Frontino,87,27,6,2,0,0,0,0,4,2,1,103,44,0,0,0,65,30,1427,602,0,349,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,Giraldo,4,2,0,0,0,0,0,0,0,0,0,7,3,0,0,0,6,2,104,43,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,Girardota,27,12,11,5,174,72,43,0,4,1,0,300,130,0,0,0,5,2,1658,709,0,132,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,Gomez Plata,275,117,3,1,0,0,0,0,3,1,0,46,19,0,0,0,22,11,561,240,0,382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,Granada,4,2,1,0,0,0,0,0,1,1,0,33,14,0,0,0,15,7,415,177,0,193,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,Guadalupe,171,72,1,1,0,0,0,0,1,0,1,15,7,0,0,0,9,4,210,90,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,Guarne,26,9,19,8,0,0,0,0,22,11,1,185,78,0,0,0,57,27,1680,718,0,230,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,Guatape,16,5,3,1,0,0,0,0,45,22,0,156,64,0,0,0,19,10,574,246,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,Heliconia,304,129,1,1,0,0,0,0,1,0,2,19,8,0,0,0,12,6,256,109,0,264,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,Hispania,5,2,1,0,0,0,0,0,1,0,0,29,13,0,0,0,14,7,386,166,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,Itagui,329,138,38,16,0,4222,4222,3619,0,0,4,930,338,63,0,0,29,12,6154,2190,438,871,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,792,679,113,34,11,316,316,271,1731,618,124,21,21,264,264,226,0,0
5361,Ituango,503,193,2,1,0,0,0,0,9,4,13,70,29,0,0,0,36,17,751,317,0,608,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,Jardin,23,7,1,1,0,0,0,0,85,42,2,272,110,0,0,0,30,14,815,347,0,312,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,Jerico,189,48,16,6,0,0,0,0,4,2,1,72,30,0,0,0,36,15,865,360,0,206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,La Ceja,176,74,10,4,362,242,121,0,0,0,1,370,148,10,0,0,10,4,4008,1557,158,1105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,60,30,0,106,46,227,151,76,0,1068,416,42,0,0,0,0,0,0,0
5380,La Estrella,265,112,31,13,731,487,244,0,0,0,2,254,102,7,0,0,12,4,3205,1259,109,343,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,122,61,0,41,17,88,59,29,0,854,337,29,0,0,0,0,0,0,0
5390,La Pintada,4,1,4,2,0,0,0,0,12,6,12,87,36,0,0,0,39,19,874,372,0,221,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,La Union,29,10,5,2,0,0,0,0,116,58,0,375,152,0,0,0,48,23,1197,508,0,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,Liborina,185,76,3,1,0,0,0,0,6,3,0,48,20,0,0,0,21,10,488,209,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,Maceo,69,18,3,1,0,0,0,0,27,13,0,90,37,0,0,0,18,8,379,159,0,142,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,Marinilla,113,48,6,2,0,308,308,264,0,0,3,250,97,14,0,0,4,2,1374,489,98,309,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,50,138,41,14,386,386,331,390,139,28,1,1,19,19,17,0,0
5467,Montebello,44,15,1,0,0,0,0,0,0,0,1,18,8,0,0,0,10,5,239,101,0,114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,Murindo,3,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,15,6,0,63,445,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,Mutata,2,1,18,8,0,0,0,0,2,1,10,50,21,0,0,0,38,17,738,310,0,523,742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,Narino,1,1,2,1,0,0,0,0,5,3,1,43,18,0,0,0,23,10,470,196,0,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,Necocli,12,3,15,3,47,20,12,0,14,3,59,292,127,0,0,0,54,11,1707,677,0,1286,1526,28,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,Nechi,27,5,33,14,0,0,0,0,2,1,97,77,33,0,0,0,98,28,1330,500,0,607,914,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,Olaya,63,25,2,1,0,0,0,0,9,4,1,29,12,0,0,0,4,2,102,44,0,135,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,Penol,53,23,3,1,0,0,0,0,23,12,1,154,64,0,0,0,49,24,1289,552,0,268,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,Peque,41,15,2,1,0,0,0,0,2,1,0,25,11,0,0,0,17,8,342,144,0,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,Pueblorrico,44,12,0,0,0,0,0,0,2,1,3,45,19,0,0,0,23,11,575,244,0,150,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,Puerto Berrio,13,5,11,4,84,35,21,0,20,5,18,629,273,0,0,0,49,21,3542,1506,0,1069,1089,7,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,Puerto Nare,2,0,29,12,0,0,0,0,2,1,8,111,47,0,0,0,81,40,1689,721,0,644,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,Puerto Triunfo,2,1,38,16,0,0,0,0,13,6,9,159,67,0,0,0,82,40,1894,807,0,487,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,Remedios,14,5,5,2,0,0,0,0,2,1,19,144,61,0,0,0,91,43,1988,842,0,750,379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5607,Retiro,15,5,3,1,0,0,0,0,6,3,0,131,56,0,0,0,45,22,1306,557,0,377,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,Rionegro,474,202,32,13,623,415,208,0,0,0,2,456,179,16,0,0,9,2,5944,2308,230,1389,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,104,52,0,49,21,104,69,35,0,1583,617,62,0,0,0,0,0,0,0
5628,Sabanalarga,175,71,1,0,0,0,0,0,1,0,0,18,7,0,0,0,13,6,266,112,0,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,Sabaneta,8,2,14,6,0,686,686,588,0,0,2,264,96,18,0,0,3,1,1720,614,123,262,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,110,33,10,3,93,93,80,486,174,35,5,5,43,43,37,0,0
5642,Salgar,46,18,1,0,0,0,0,0,39,20,1,147,60,0,0,0,28,14,697,296,0,115,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,San Andres de Cuerquia,27,11,0,0,0,0,0,0,0,0,2,28,12,0,0,0,20,10,429,182,0,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5649,San Carlos,14,6,2,1,0,0,0,0,3,2,1,78,33,0,0,0,39,19,982,420,0,345,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,San Francisco,4,2,1,1,0,0,0,0,29,15,0,98,40,0,0,0,19,9,399,170,0,395,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,San Jeronimo,65,26,6,3,0,0,0,0,3,2,1,49,21,0,0,0,20,10,550,235,0,1177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,San Jose de La Montana,111,44,0,0,0,0,0,0,1,1,0,17,7,0,0,0,9,4,212,90,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,San Juan de Uraba,3,1,3,1,0,0,0,0,1,0,14,60,26,0,0,0,59,22,985,397,0,421,895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,San Luis,2,1,1,1,0,0,0,0,2,1,1,74,31,0,0,0,40,19,977,417,0,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,San Pedro,91,39,9,4,0,0,0,0,7,4,0,91,39,0,0,0,33,16,946,404,0,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,San Pedro de Uraba,10,0,3,0,0,0,0,0,3,1,12,100,43,0,0,0,117,36,1688,646,0,625,692,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,San Rafael,29,11,1,0,0,0,0,0,7,3,0,86,36,0,0,0,39,19,979,418,0,265,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,San Roque,386,154,3,2,0,0,0,0,5,2,1,87,37,0,0,0,48,23,1105,470,0,490,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,San Vicente,92,39,3,1,0,0,0,0,1,0,0,25,11,0,0,0,11,5,303,129,0,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,Santa Barbara,505,216,20,9,0,0,0,0,2,1,2,75,32,0,0,0,35,17,944,403,0,347,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,Santa Rosa de Osos,187,76,14,6,0,0,0,0,11,6,0,109,46,0,0,0,41,20,1094,467,0,457,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,Santo Domingo,306,115,2,1,0,0,0,0,3,1,3,38,16,0,0,0,21,9,471,198,0,354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,El Santuario,23,9,8,3,81,34,20,0,8,2,0,302,131,0,0,0,3,1,1599,684,0,367,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,Segovia,121,49,24,9,109,45,27,0,27,7,40,561,245,0,0,0,51,20,2958,1250,0,1073,690,2,20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,Sonson,1054,347,13,5,0,0,0,0,8,4,1,170,72,0,0,0,93,43,2167,916,0,719,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,Sopetran,153,59,9,4,0,0,0,0,28,14,0,128,53,0,0,0,33,15,812,345,0,542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,Tamesis,278,93,1,1,0,0,0,0,5,2,0,90,38,0,0,0,42,19,1070,452,0,305,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,Taraza,28,9,15,6,0,0,0,0,3,1,55,136,58,0,0,0,109,48,2114,884,0,1650,724,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,Tarso,2,1,2,0,0,0,0,0,1,0,1,20,8,0,0,0,12,6,269,114,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,Titiribi,174,65,8,3,0,0,0,0,3,2,1,44,19,0,0,0,21,10,514,219,0,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,Toledo,79,33,2,1,0,0,0,0,1,1,2,17,7,0,0,0,9,4,215,91,0,148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,Turbo,29,7,51,18,0,667,667,0,0,0,38,522,418,104,0,0,290,83,4735,3390,848,4115,5321,34,0,0,0,0,0,0,0,167,167,0,38,30,7,112,113,1212,969,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,Uramita,56,24,1,0,0,0,0,0,0,0,1,15,7,0,0,0,10,5,222,95,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,Urrao,52,18,5,2,0,0,0,0,5,3,5,167,71,0,0,0,93,43,2206,934,0,642,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,Valdivia,2,1,1,0,0,0,0,0,2,1,3,33,14,0,0,0,20,9,439,186,0,200,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,Valparaiso,174,69,1,1,0,0,0,0,22,11,0,82,34,0,0,0,17,8,393,167,0,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,Vegachi,11,5,3,1,0,0,0,0,2,1,0,73,31,0,0,0,48,23,1052,449,0,171,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,Venecia,169,71,1,1,0,0,0,0,4,2,0,68,29,0,0,0,34,16,829,354,0,235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,Vigia del Fuerte,5,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,2,1,29,12,0,233,1068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,Yali,191,76,1,0,0,0,0,0,1,0,0,23,10,0,0,0,16,7,323,135,0,106,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,Yarumal,418,158,66,24,173,72,43,0,58,14,2,592,264,0,0,0,27,9,2645,1120,0,799,39,1,43,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,Yolombo,283,115,7,3,0,0,0,0,2,1,0,60,26,0,0,0,33,16,794,337,0,345,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,Yondo,3,1,17,7,0,0,0,0,2,1,7,93,40,0,0,0,71,33,1421,599,0,870,839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,Zaragoza,4,2,8,3,0,0,0,0,17,8,24,104,44,0,0,0,56,25,1055,441,0,412,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,Barranquilla,39,8,779,325,0,10566,10566,12679,623,208,105,6720,2852,1628,0,0,637,203,47676,19479,11688,12446,2521,39,208,1730,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,1816,2179,0,0,0,0,0,0,13233,5514,3308,145,145,825,825,991,0,2076
8078,Baranoa,12,2,48,19,443,295,148,0,0,0,302,311,122,11,0,0,112,37,5533,2092,214,974,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,74,37,0,25,11,53,36,18,0,1436,558,57,0,0,0,0,0,0,0
8137,Campo de La Cruz,64,2,25,10,21,9,5,0,2,1,44,379,163,0,0,0,74,15,2461,980,0,354,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,Candelaria,19,2,28,12,0,0,0,0,0,0,8,109,47,0,0,0,97,40,1788,735,0,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
